[22Dec2025 16:14:56.776] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, MrSeven3, --version, 1.21.1, --gameDir, C:/Users/grays/AppData/Roaming/PrismLauncher/instances/1.21.1/minecraft, --assetsDir, C:/Users/grays/AppData/Roaming/PrismLauncher/assets, --assetIndex, 17, --uuid, 3de0398172ba4ed0bbddf97e8f597daa, --accessToken, , --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.215, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[22Dec2025 16:14:56.785] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[22Dec2025 16:14:56.788] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[22Dec2025 16:14:58.243] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[22Dec2025 16:14:58.383] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[22Dec2025 16:14:58.824] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[22Dec2025 16:14:59.002] [main/INFO] [CrashAssistantJarInJarHelper/]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.10.23.jar)
[22Dec2025 16:14:59.423] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3050/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.57, NVIDIA Corporation
[22Dec2025 16:15:08.948] [main/INFO] [org.sinytra.connector.service.hacks.ModuleLayerMigrator/]: Successfully made module authlib transformable
[22Dec2025 16:15:08.950] [main/INFO] [org.sinytra.connector.service.hacks.ModuleLayerMigrator/]: Successfully made module brigadier transformable
[22Dec2025 16:15:13.502] [main/INFO] [mixin/]: Compatibility level set to JAVA_21
[22Dec2025 16:15:13.930] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeclient' with arguments [--version, 1.21.1, --gameDir, C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft, --assetsDir, C:\Users\grays\AppData\Roaming\PrismLauncher\assets, --uuid, 3de0398172ba4ed0bbddf97e8f597daa, --username, MrSeven3, --assetIndex, 17, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --width, 854, --height, 480]
[22Dec2025 16:15:14.003] [main/INFO] [com.aziz.saturn.common.Saturn/]: Loaded Saturn config file with 4 configurable options
[22Dec2025 16:15:14.024] [main/WARN] [mixin/]: Reference map 'saturn.refmap.json' for saturn.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.140] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.fixes.worldgen.threading_issues.mixin
[22Dec2025 16:15:14.198] [main/WARN] [mixin/]: Reference map 'betterdungeons.refmap.json' for betterdungeons.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.199] [main/WARN] [mixin/]: Reference map 'additionalentityattributes.refmap.json' for additionalentityattributes.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.202] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.rewrites.chunk_serializer.mixin
[22Dec2025 16:15:14.202] [main/INFO] [C2ME Modules Manager/]: Disabling com.ishland.c2me.rewrites.chunk_serializer.mixin
[22Dec2025 16:15:14.206] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.fixes.general.threading_issues.mixin
[22Dec2025 16:15:14.215] [main/WARN] [mixin/]: Reference map 'yungsapi.refmap.json' for yungsapi.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.217] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.218] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.fantastic.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.218] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.vertexformat.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.218] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for iris-batched-entity-rendering.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.218] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.compat.sodium.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.232] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.debug.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.233] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.dynamicbuffer.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.233] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.fix.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.233] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.framebuffer.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.233] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.imgui.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.235] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.necromancer.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.235] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.performance.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.236] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.perspective.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.237] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.pipeline.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.237] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.quasar.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.237] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.registry.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.237] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.rendertype.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.238] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.resource.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.238] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.scheduler.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.238] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.shader.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.240] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.240] [main/WARN] [mixin/]: Reference map 'balm.refmap.json' for balm.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.243] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.base.mixin
[22Dec2025 16:15:14.317] [main/INFO] [C2ME Config System/]: Global Executor Parallelism: 6 configured, 6 evaluated, 6 default evaluated
[22Dec2025 16:15:14.322] [main/WARN] [mixin/]: Reference map 'betterfortresses.refmap.json' for betterfortresses.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.323] [main/WARN] [mixin/]: Reference map 'crash_assistant.refmap.json' for crash_assistant.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.332] [main/WARN] [mixin/]: Reference map 'torchmaster.refmap.json' for torchmaster.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.339] [main/WARN] [mixin/]: Reference map 'do_a_barrel_roll.refmap.json' for do_a_barrel_roll.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.342] [main/WARN] [mixin/]: Reference map 'yungsbridges.refmap.json' for yungsbridges.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.342] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.opts.dfc.mixin
[22Dec2025 16:15:14.342] [main/INFO] [C2ME Modules Manager/]: Disabling com.ishland.c2me.opts.dfc.mixin
[22Dec2025 16:15:14.344] [main/WARN] [mixin/]: Reference map 'curios.refmap.json' for curios.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.345] [main/WARN] [mixin/]: Reference map 'curios.refmap.json' for curios.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.346] [main/WARN] [mixin/]: Reference map 'searchables.refmap.json' for searchables.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.346] [main/WARN] [mixin/]: Reference map 'searchables.refmap.json' for searchables.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.347] [main/WARN] [mixin/]: Reference map 'worldedit-neoforge.mixins.refmap.json' for worldedit-neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.349] [main/WARN] [mixin/]: Reference map 'betterendisland.refmap.json' for betterendisland.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.353] [main/WARN] [mixin/]: Reference map 'jadeaddons.refmap.json' for jadeaddons.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.354] [main/WARN] [mixin/]: Reference map 'bettermineshafts.refmap.json' for bettermineshafts.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.355] [main/WARN] [mixin/]: Reference map 'dynamictrees.refmap.json' for dynamictrees.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.356] [main/WARN] [mixin/]: Reference map 'betterjungletemples.refmap.json' for betterjungletemples.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.356] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.threading.lighting.mixin
[22Dec2025 16:15:14.389] [main/INFO] [LithiumConfig/]: Option 'mixin.experimental.entity.block_caching.suffocation' requires 'mixin.util.block_tracking=true' but found 'false'. Setting 'mixin.experimental.entity.block_caching.suffocation=false'.
[22Dec2025 16:15:14.389] [main/INFO] [LithiumConfig/]: Option 'mixin.experimental.entity.block_caching.block_support' requires 'mixin.util.block_tracking=true' but found 'false'. Setting 'mixin.experimental.entity.block_caching.block_support=false'.
[22Dec2025 16:15:14.389] [main/INFO] [LithiumConfig/]: Option 'mixin.experimental.entity.block_caching.block_touching' requires 'mixin.util.block_tracking=true' but found 'false'. Setting 'mixin.experimental.entity.block_caching.block_touching=false'.
[22Dec2025 16:15:14.389] [main/INFO] [LithiumConfig/]: Option 'mixin.experimental.entity.block_caching' requires 'mixin.util.block_tracking=true' but found 'false'. Setting 'mixin.experimental.entity.block_caching=false'.
[22Dec2025 16:15:14.389] [main/INFO] [Lithium/]: Loaded configuration file for Lithium: 147 options available, 0 override(s) found
[22Dec2025 16:15:14.405] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.rewrites.chunksystem.mixin
[22Dec2025 16:15:14.426] [main/INFO] [Sodium/]: Loaded configuration file for Sodium: 43 options available, 1 override(s) found
[22Dec2025 16:15:14.430] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.opts.worldgen.vanilla.mixin
[22Dec2025 16:15:14.433] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.opts.scheduling.mixin
[22Dec2025 16:15:14.446] [main/WARN] [mixin/]: Reference map 'nochatreports.refmap.json' for mixins/common/nochatreports.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.456] [main/WARN] [mixin/]: Reference map '' for brewinandchewin.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.466] [main/WARN] [mixin/]: Reference map 'polymorph.refmap.json' for polymorph.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.468] [main/WARN] [mixin/]: Reference map 'polymorph.refmap.json' for polymorph-compatibility.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.469] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.notickvd.mixin
[22Dec2025 16:15:14.491] [main/WARN] [mixin/]: Reference map 'entityculling.refmap.mixins.json' for entityculling.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.538] [main/WARN] [mixin/]: Reference map 'create_power_loader.refmap.json' for create_power_loader.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.540] [main/WARN] [mixin/]: Reference map 'explosiveenhancement.refmap.json' for explosiveenhancement.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.542] [main/WARN] [mixin/]: Reference map 'hexerei.refmap.json' for hexerei.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.542] [main/WARN] [mixin/]: Reference map 'kuma_api.refmap.json' for kuma_api.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.545] [main/WARN] [mixin/]: Reference map 'betterwitchhuts.refmap.json' for betterwitchhuts.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.545] [main/WARN] [mixin/]: Reference map 'geckolib.refmap.json' for geckolib.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.547] [main/WARN] [mixin/]: Reference map 'ars_nouveau.refmap.json' for ars_nouveau.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.549] [main/WARN] [mixin/]: Reference map 'minersdelight.refmap.json' for minersdelight.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.550] [main/WARN] [mixin/]: Reference map 'betteroceanmonuments.refmap.json' for betteroceanmonuments.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.550] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.opts.natives_math.mixin
[22Dec2025 16:15:14.552] [main/WARN] [C2ME Modules Manager/]: Disabling com.ishland.c2me.opts.natives_math.mixin due to incompatible Java version, see debug logs for details
[22Dec2025 16:15:14.552] [main/INFO] [C2ME Modules Manager/]: Disabling com.ishland.c2me.opts.natives_math.mixin
[22Dec2025 16:15:14.554] [main/WARN] [mixin/]: Reference map 'controlling.refmap.json' for controlling.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.554] [main/WARN] [mixin/]: Reference map 'controlling.refmap.json' for controlling.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.556] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.opts.math.mixin
[22Dec2025 16:15:14.559] [main/WARN] [mixin/]: Reference map 'nuggets.refmap.json' for nuggets.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.562] [main/WARN] [mixin/]: Reference map 'carryon.refmap.json' for carryon.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.570] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.fixes.worldgen.vanilla_bugs.mixin
[22Dec2025 16:15:14.579] [main/WARN] [mixin/]: Reference map 'create_connected.refmap.json' for create_connected.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.581] [main/WARN] [mixin/]: Reference map 'createfood.refmap.json' for createfood.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.583] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.fixes.chunkio.threading_issues.mixin
[22Dec2025 16:15:14.585] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.client.uncapvd.mixin
[22Dec2025 16:15:14.591] [main/WARN] [mixin/]: Reference map 'betterstrongholds.refmap.json' for betterstrongholds.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.594] [main/WARN] [mixin/]: Reference map 'create_hypertube.refmap.json' for create_hypertube.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.594] [main/WARN] [mixin/]: Reference map 'conflict_fix.refmap.json' for conflict_fix.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.606] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.rewrites.chunkio.mixin
[22Dec2025 16:15:14.613] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.opts.allocs.mixin
[22Dec2025 16:15:14.617] [main/WARN] [mixin/]: Reference map 'cucumber.refmap.json' for cucumber.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.631] [main/WARN] [mixin/]: Reference map 'dndecor.refmap.json' for dndecor.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.632] [main/WARN] [mixin/]: Reference map 'dndesires.refmap.json' for dndesires.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.633] [main/WARN] [mixin/]: Reference map 'pipeorgans.refmap.json' for pipeorgans.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.648] [main/WARN] [mixin/]: Reference map 'waystones.refmap.json' for waystones.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.649] [main/WARN] [mixin/]: Reference map 'comforts.refmap.json' for comforts.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.649] [main/WARN] [mixin/]: Reference map 'betterdeserttemples.refmap.json' for betterdeserttemples.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.651] [main/WARN] [mixin/]: Reference map 'blueprint.refmap.json' for blueprint.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.652] [main/WARN] [mixin/]: Reference map 'environmental.refmap.json' for environmental.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.653] [main/WARN] [mixin/]: Reference map 'skinlayers3d.refmap.mixins.json' for skinlayers3d.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.655] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.server.utils.mixin
[22Dec2025 16:15:14.658] [main/WARN] [mixin/]: Reference map 'ribbits.refmap.json' for ribbits.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.658] [main/WARN] [mixin/]: Reference map 'ribbits.refmap.json' for ribbits_neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.660] [main/WARN] [mixin/]: Reference map 'irons_spellbooks.refmap.json' for irons_spellbooks.mixins.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.662] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.opts.worldgen.general.mixin
[22Dec2025 16:15:14.663] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.opts.chunkio.mixin
[22Dec2025 16:15:14.686] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.predicates.mixin.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.688] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.fastmap.mixin.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.690] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.mrl.mixin.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.692] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.dedupmultipart.mixin.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.693] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.blockstatecache.mixin.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.694] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.dedupbakedquad.mixin.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.696] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.threaddetec.mixin.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.699] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.modelsides.mixin.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.701] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.accessors.mixin.json could not be read. If this is a development environment you can ignore this message
[22Dec2025 16:15:14.701] [main/WARN] [mixin/]: Reference map 'light_the_way.refmap.json' for light_the_way.mixins.json could not be read. If this is a development environment you can ignore this message
